review_id,customer_id,book_id,rating,review_text,created_at
4433,2599,3,3,"Mixed feelings. Good premise, mediocre execution.",08-05-2024 20:22
5589,429,13,5,Beautifully written. The author's style is simply stunning.,03-05-2024 05:48
2863,1506,4,2,,20-09-2024 20:14
632,476,68,5,One of the best reads I have had in years. Highly recommended.,09-03-2023 02:40
1381,1342,2,5,I finished this in two sittings. Absolutely riveting.,21-12-2023 08:11
2102,1881,1,4,Above average. Would recommend to fans of the genre.,31-10-2022 17:03
580,1758,8,2,The plot felt disjointed and the pacing was off throughout.,31-12-2024 18:54
3950,2412,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,29-12-2024 08:58
5459,33,3,2,Overrated. I did not enjoy the characters at all.,21-08-2022 07:06
5616,1329,1,5,I finished this in two sittings. Absolutely riveting.,02-11-2024 12:51
3830,2112,9,3,Had potential but did not quite deliver on its promise.,15-08-2022 17:17
4798,2280,30,3,Decent read. Not my favourite but not bad either.,24-01-2024 19:53
3602,511,2,4,Mostly great. The middle section drags a bit.,05-12-2022 23:05
5177,324,1,4,Liked it. The first half is stronger than the second.,21-09-2022 17:05
2040,201,1,4,,01-12-2021 22:02
438,2109,1,3,Neither great nor terrible. Passes the time.,07-12-2021 06:38
1897,2781,12,4,"Good book, though the ending felt a little rushed.",11-09-2021 23:48
2789,44,2,3,It was okay. The hype around this book is a bit overstated.,15-11-2022 23:14
3135,1838,1,4,A very good read overall. Some chapters were slow but worth it.,06-07-2024 12:01
2810,1429,1,5,,03-08-2024 20:11
2415,1169,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,19-05-2024 08:41
3197,2758,13,3,"Some interesting parts, but overall felt underwhelming.",20-11-2021 06:59
4440,1283,2,4,Well-written and engaging. A few plot holes but forgivable.,24-11-2023 16:25
300,1475,1,4,Mostly great. The middle section drags a bit.,13-09-2024 19:03
4352,2196,2,4,Well-written and engaging. A few plot holes but forgivable.,01-11-2024 20:21
3489,1904,3,5,Exceeded all my expectations. Truly extraordinary.,12-04-2021 07:33
550,1929,1,4,Mostly great. The middle section drags a bit.,19-09-2024 06:02
5019,388,2,4,"Good book, though the ending felt a little rushed.",08-05-2022 08:46
3980,2675,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,30-05-2024 09:15
4409,416,41,5,One of the best reads I have had in years. Highly recommended.,17-08-2024 18:51
774,1970,2,3,"Some interesting parts, but overall felt underwhelming.",07-11-2024 11:12
3231,1413,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,24-05-2022 11:55
2590,355,1,4,Mostly great. The middle section drags a bit.,03-05-2023 11:05
2712,505,15,3,"Some interesting parts, but overall felt underwhelming.",08-03-2023 00:28
3877,2120,16,4,Mostly great. The middle section drags a bit.,17-02-2022 21:45
386,1012,1,4,,05-06-2023 19:41
2914,1957,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,27-09-2022 08:40
618,1398,1,3,Neither great nor terrible. Passes the time.,02-11-2024 12:28
5186,2543,15,5,One of the best reads I have had in years. Highly recommended.,20-02-2022 12:32
333,683,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,07-10-2024 21:33
4363,2447,10,4,,19-04-2024 11:16
95,1528,2,5,,02-08-2024 13:47
4248,1608,3,3,"Some interesting parts, but overall felt underwhelming.",16-08-2023 11:18
416,43,37,4,Above average. Would recommend to fans of the genre.,05-02-2024 20:57
1766,2359,7,5,This book changed the way I think. A must-read for everyone.,02-07-2022 17:11
325,542,2,5,Beautifully written. The author's style is simply stunning.,19-08-2021 12:16
5348,1081,18,4,Above average. Would recommend to fans of the genre.,31-12-2024 19:34
2283,666,1,3,It was okay. The hype around this book is a bit overstated.,03-09-2023 21:33
962,535,1,3,Neither great nor terrible. Passes the time.,19-09-2024 13:51
1428,1588,2,3,Average. Had its moments but failed to really engage me.,24-04-2023 07:48
273,525,12,5,Brilliant narrative. The characters feel genuinely real.,31-12-2024 16:01
5308,215,29,4,"Good book, though the ending felt a little rushed.",26-08-2022 18:23
1816,1681,2,4,Liked it. The first half is stronger than the second.,05-10-2021 18:12
5563,754,1,5,Brilliant narrative. The characters feel genuinely real.,17-11-2022 10:44
4451,932,6,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,19-10-2024 05:22
2440,527,1,4,A very good read overall. Some chapters were slow but worth it.,18-07-2023 20:39
3452,375,2,5,Beautifully written. The author's style is simply stunning.,27-12-2024 18:45
5385,608,5,5,Exceeded all my expectations. Truly extraordinary.,02-12-2024 18:06
2449,4,1,4,Liked it. The first half is stronger than the second.,19-03-2021 10:53
4921,64,165,-1,Liked it. The first half is stronger than the second.,03-04-2023 06:56
286,2579,1,4,Above average. Would recommend to fans of the genre.,31-08-2021 11:39
5309,772,1,5,I finished this in two sittings. Absolutely riveting.,07-11-2024 19:56
3693,645,10,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,27-12-2024 23:41
3667,569,4,4,,05-09-2024 11:29
3040,1548,3,4,Above average. Would recommend to fans of the genre.,30-10-2024 20:11
1940,117,1,5,One of the best reads I have had in years. Highly recommended.,29-03-2024 21:37
2057,1449,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,13-01-2024 14:53
1744,483,1,3,Neither great nor terrible. Passes the time.,21-07-2024 20:58
4346,1233,1,4,,10-09-2024 18:27
2602,1844,30,3,"Mixed feelings. Good premise, mediocre execution.",23-02-2023 11:58
3107,2012,1,4,Above average. Would recommend to fans of the genre.,26-02-2022 13:18
1962,1752,2,4,Mostly great. The middle section drags a bit.,08-11-2024 07:28
2852,1541,3,3,Decent read. Not my favourite but not bad either.,26-09-2024 19:19
2165,2108,42,2,Disappointed. Expected much more based on the reviews.,28-10-2023 10:50
4466,1301,4,2,Struggled to get through it. The story meanders endlessly.,23-08-2022 15:04
1290,978,3,2,Not for me. The writing style felt very dated.,25-10-2024 22:52
5065,1941,85,5,This book changed the way I think. A must-read for everyone.,05-04-2024 02:58
2366,284,12,4,Mostly great. The middle section drags a bit.,23-08-2024 17:39
3062,216,6,4,Liked it. The first half is stronger than the second.,21-07-2024 15:29
3894,2337,38,5,,22-06-2024 15:34
3921,166,3,4,"Good book, though the ending felt a little rushed.",24-12-2024 08:22
4611,598,3,3,"Mixed feelings. Good premise, mediocre execution.",16-10-2023 15:16
4484,1405,7,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,02-04-2023 18:24
1876,2508,1,4,Mostly great. The middle section drags a bit.,30-11-2020 11:33
3845,2242,14,5,,06-07-2020 19:41
1383,2580,139,4,Mostly great. The middle section drags a bit.,17-10-2024 18:32
3437,1441,10,3,Neither great nor terrible. Passes the time.,19-07-2024 15:09
1645,489,1,5,One of the best reads I have had in years. Highly recommended.,04-11-2021 08:24
4919,818,1,4,,27-02-2024 17:39
2548,2266,2,2,,03-12-2024 18:10
2470,1477,2,3,Decent read. Not my favourite but not bad either.,21-12-2023 17:23
499,1403,2,-1,Well-written and engaging. A few plot holes but forgivable.,03-04-2023 08:16
789,2054,6,4,Above average. Would recommend to fans of the genre.,11-07-2023 08:04
1297,1655,9,2,Struggled to get through it. The story meanders endlessly.,19-03-2024 09:46
1874,966,1,2,Would not recommend. Too slow and the payoff was not worth it.,06-12-2023 21:17
5457,2601,1,2,Disappointed. Expected much more based on the reviews.,06-05-2021 03:01
1910,1737,8,4,Above average. Would recommend to fans of the genre.,30-11-2021 14:54
100,93,14,4,Above average. Would recommend to fans of the genre.,17-11-2023 14:06
2629,67,1,3,Had potential but did not quite deliver on its promise.,07-03-2024 11:03
2578,343,5,3,Had potential but did not quite deliver on its promise.,04-03-2023 10:21
1540,1929,10,4,Mostly great. The middle section drags a bit.,20-05-2024 18:54
4880,1802,6,4,A very good read overall. Some chapters were slow but worth it.,20-12-2023 11:57
954,531,1,4,Above average. Would recommend to fans of the genre.,06-12-2023 06:57
173,466,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,16-07-2024 07:05
1859,2133,1,4,A very good read overall. Some chapters were slow but worth it.,16-03-2024 09:57
630,890,1,3,Had potential but did not quite deliver on its promise.,12-11-2024 18:55
4878,472,2,4,Well-written and engaging. A few plot holes but forgivable.,21-10-2024 05:48
3482,505,2,5,Perfect blend of story and insight. Will read again.,08-02-2024 15:47
5257,1154,19,3,"Mixed feelings. Good premise, mediocre execution.",03-05-2024 10:04
1554,1716,5,3,Average. Had its moments but failed to really engage me.,25-06-2023 17:22
4195,455,8,3,"Mixed feelings. Good premise, mediocre execution.",15-11-2024 22:10
414,1896,1,4,Liked it. The first half is stronger than the second.,13-12-2024 12:39
1836,1411,2,3,Neither great nor terrible. Passes the time.,21-03-2022 17:06
4575,1775,3,4,A very good read overall. Some chapters were slow but worth it.,18-12-2023 08:17
463,679,4,4,Mostly great. The middle section drags a bit.,05-09-2024 10:11
2564,1295,1,3,Had potential but did not quite deliver on its promise.,10-07-2021 17:58
1423,2440,9,3,Decent read. Not my favourite but not bad either.,28-11-2024 05:43
3702,1717,3,3,"Some interesting parts, but overall felt underwhelming.",06-10-2024 08:08
3232,2593,1,4,Above average. Would recommend to fans of the genre.,20-11-2021 17:04
4193,468,4,3,"Mixed feelings. Good premise, mediocre execution.",08-01-2022 23:54
2892,2425,5,3,Had potential but did not quite deliver on its promise.,08-12-2023 00:31
1285,2521,14,3,Decent read. Not my favourite but not bad either.,28-09-2024 11:28
2426,1542,1,3,"Mixed feelings. Good premise, mediocre execution.",11-02-2023 17:28
2493,119,3,5,One of the best reads I have had in years. Highly recommended.,10-07-2022 08:01
4761,1315,3,0,Had potential but did not quite deliver on its promise.,09-02-2021 16:58
223,993,1,3,It was okay. The hype around this book is a bit overstated.,31-12-2024 17:49
3274,1177,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,22-10-2024 20:55
4592,109,8,4,Liked it. The first half is stronger than the second.,07-06-2023 05:18
1015,62,1,3,,22-01-2023 13:38
1430,1385,1,2,Disappointed. Expected much more based on the reviews.,28-10-2024 11:09
554,1715,1,3,Neither great nor terrible. Passes the time.,29-10-2022 17:56
1542,956,2,4,A very good read overall. Some chapters were slow but worth it.,07-04-2023 21:33
2211,790,1,3,Decent read. Not my favourite but not bad either.,31-05-2024 18:21
5014,2119,1,3,Had potential but did not quite deliver on its promise.,15-03-2024 13:47
442,2201,3,3,Average. Had its moments but failed to really engage me.,21-11-2020 16:46
204,1506,1,5,I finished this in two sittings. Absolutely riveting.,31-12-2024 20:25
2952,1907,6,3,"Some interesting parts, but overall felt underwhelming.",27-11-2024 14:48
4517,99,1,3,"Some interesting parts, but overall felt underwhelming.",15-10-2022 21:09
3959,2393,2,4,"Good book, though the ending felt a little rushed.",02-05-2024 20:08
3429,790,15,5,This book changed the way I think. A must-read for everyone.,20-06-2024 06:52
475,2283,1,4,A very good read overall. Some chapters were slow but worth it.,27-10-2023 19:38
2375,883,4,3,"Mixed feelings. Good premise, mediocre execution.",23-11-2024 14:50
2031,608,62,3,It was okay. The hype around this book is a bit overstated.,17-10-2023 21:50
1079,2319,2,2,,28-10-2023 08:47
2503,2749,47,4,Above average. Would recommend to fans of the genre.,15-01-2022 18:39
4112,968,2,3,,31-12-2024 05:50
659,412,1,4,Above average. Would recommend to fans of the genre.,21-05-2023 13:56
2845,2220,2,4,"Good book, though the ending felt a little rushed.",29-09-2023 10:57
4306,1974,1,4,Mostly great. The middle section drags a bit.,22-01-2023 00:06
2593,1416,35,4,Liked it. The first half is stronger than the second.,12-01-2022 10:01
2995,1745,6,2,Struggled to get through it. The story meanders endlessly.,27-04-2023 07:06
3119,2016,3,4,"Good book, though the ending felt a little rushed.",05-07-2023 08:00
85,1370,2,5,A masterpiece. Every chapter left me wanting more.,23-08-2023 07:10
4380,530,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,12-06-2023 19:38
4043,912,5,2,,08-06-2024 06:46
1718,2427,1,1,Gave up halfway. The writing is unbearable.,17-11-2024 08:25
1027,1526,2,5,Beautifully written. The author's style is simply stunning.,04-11-2024 14:20
885,166,1,3,Decent read. Not my favourite but not bad either.,27-07-2023 19:42
847,1289,1,2,Would not recommend. Too slow and the payoff was not worth it.,09-11-2024 18:32
1165,1365,19,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,30-11-2024 11:05
2444,788,1,4,"Good book, though the ending felt a little rushed.",20-12-2024 19:14
2104,1179,1,4,Well-written and engaging. A few plot holes but forgivable.,30-09-2023 14:01
4567,2448,13,5,A masterpiece. Every chapter left me wanting more.,14-04-2022 17:56
3510,2288,3,4,Well-written and engaging. A few plot holes but forgivable.,04-10-2024 05:42
2206,1677,1,4,Above average. Would recommend to fans of the genre.,30-10-2024 12:46
3016,2163,10,3,,28-10-2024 08:55
1120,1717,1,3,Average. Had its moments but failed to really engage me.,30-06-2024 07:17
1779,131,24,3,"Some interesting parts, but overall felt underwhelming.",23-06-2021 04:18
3286,1141,5,2,Overrated. I did not enjoy the characters at all.,31-12-2024 14:49
3575,2262,1,4,Liked it. The first half is stronger than the second.,13-06-2023 10:50
3076,231,6,2,Struggled to get through it. The story meanders endlessly.,05-07-2023 14:41
2323,576,5,1,Do not waste your money on this.,17-09-2023 19:11
4552,1630,1,2,The plot felt disjointed and the pacing was off throughout.,27-04-2021 16:08
723,1079,1,4,Mostly great. The middle section drags a bit.,19-09-2024 06:22
1493,1449,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,21-08-2023 21:39
5111,1462,1,5,I finished this in two sittings. Absolutely riveting.,20-02-2021 15:56
247,1934,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,19-04-2024 10:55
1792,95,3,3,Neither great nor terrible. Passes the time.,08-02-2021 16:05
577,966,4,4,,10-05-2023 08:36
3066,1434,3,3,Had potential but did not quite deliver on its promise.,11-11-2024 19:49
3763,2796,3,3,Had potential but did not quite deliver on its promise.,09-04-2020 19:53
3337,2458,2,4,,17-10-2024 06:00
4357,1176,2,3,It was okay. The hype around this book is a bit overstated.,05-11-2024 12:33
2223,1,1,2,Would not recommend. Too slow and the payoff was not worth it.,30-11-2024 13:39
4736,915,3,4,A very good read overall. Some chapters were slow but worth it.,22-10-2023 17:10
2405,2339,6,1,Terrible. Wasted my money and my time.,18-07-2022 16:35
4461,1245,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,27-03-2021 06:57
3584,1496,2,3,Neither great nor terrible. Passes the time.,24-02-2024 06:52
5427,2188,1,5,This book changed the way I think. A must-read for everyone.,21-06-2023 21:17
4229,2101,1,3,Decent read. Not my favourite but not bad either.,31-12-2024 23:53
2676,2038,2,4,Liked it. The first half is stronger than the second.,14-05-2022 17:09
3928,1319,5,2,Disappointed. Expected much more based on the reviews.,08-04-2024 19:22
4573,2108,2,3,It was okay. The hype around this book is a bit overstated.,15-06-2023 12:03
1903,2279,1,3,,11-01-2024 17:16
5605,147,2,3,"Some interesting parts, but overall felt underwhelming.",09-03-2023 21:21
1459,519,1,3,Average. Had its moments but failed to really engage me.,10-06-2024 21:45
2831,434,1,4,A very good read overall. Some chapters were slow but worth it.,01-04-2024 18:24
706,2638,1,4,Mostly great. The middle section drags a bit.,19-03-2023 21:38
3859,117,5,4,Well-written and engaging. A few plot holes but forgivable.,30-05-2023 17:28
5042,197,4,4,Mostly great. The middle section drags a bit.,26-10-2024 19:15
1740,6,26,3,Neither great nor terrible. Passes the time.,26-09-2024 07:51
3150,1232,109,4,Above average. Would recommend to fans of the genre.,05-01-2022 21:00
3306,2195,10,3,It was okay. The hype around this book is a bit overstated.,20-01-2024 21:03
1629,511,1,4,"Good book, though the ending felt a little rushed.",28-03-2021 17:18
3179,2490,84,4,"Good book, though the ending felt a little rushed.",13-12-2023 09:59
1040,2627,6,3,Had potential but did not quite deliver on its promise.,31-08-2024 17:57
2048,1072,3,3,"Some interesting parts, but overall felt underwhelming.",30-11-2023 20:06
4794,2483,5,3,"Some interesting parts, but overall felt underwhelming.",26-12-2024 14:41
4170,2216,1,4,Above average. Would recommend to fans of the genre.,15-11-2022 21:14
1080,266,20,3,,02-05-2024 17:45
3251,1893,1,3,Neither great nor terrible. Passes the time.,29-06-2021 12:40
2314,1471,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,05-11-2024 18:39
4605,1451,72,-1,Above average. Would recommend to fans of the genre.,24-07-2022 16:30
12,1151,1,4,A very good read overall. Some chapters were slow but worth it.,05-08-2024 14:34
1024,1576,19,3,It was okay. The hype around this book is a bit overstated.,03-11-2024 20:50
3729,2178,6,2,Struggled to get through it. The story meanders endlessly.,15-06-2024 13:36
2763,1030,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,10-04-2024 20:08
52,1098,5,2,Not for me. The writing style felt very dated.,04-07-2023 12:06
4535,1644,3,3,Average. Had its moments but failed to really engage me.,10-06-2023 17:57
3058,736,3,3,It was okay. The hype around this book is a bit overstated.,05-01-2024 09:11
1989,2777,7,5,Exceeded all my expectations. Truly extraordinary.,14-08-2024 11:02
1807,1047,1,2,Not for me. The writing style felt very dated.,19-09-2022 07:05
2252,1691,5,3,Neither great nor terrible. Passes the time.,02-11-2023 05:22
3087,1589,1,2,Would not recommend. Too slow and the payoff was not worth it.,23-11-2022 04:48
2178,327,1,3,Decent read. Not my favourite but not bad either.,05-11-2022 19:40
2868,770,1,4,Liked it. The first half is stronger than the second.,07-07-2021 19:06
2020,1041,4,5,A masterpiece. Every chapter left me wanting more.,13-06-2020 08:43
3392,2396,8,3,"Mixed feelings. Good premise, mediocre execution.",09-06-2021 09:21
5567,787,30,3,Average. Had its moments but failed to really engage me.,08-03-2020 18:42
1264,2274,1,5,Perfect blend of story and insight. Will read again.,07-08-2022 17:17
5619,190,2,4,"Good book, though the ending felt a little rushed.",10-12-2023 14:13
2033,632,1,2,The plot felt disjointed and the pacing was off throughout.,27-07-2023 07:18
1484,329,2,4,"Good book, though the ending felt a little rushed.",19-08-2023 18:53
3703,1636,1,4,Liked it. The first half is stronger than the second.,08-09-2024 20:41
360,606,8,1,Do not waste your money on this.,03-06-2024 21:53
1001,174,6,3,Average. Had its moments but failed to really engage me.,20-08-2024 12:27
1105,1106,8,2,Would not recommend. Too slow and the payoff was not worth it.,07-01-2021 19:25
4835,855,4,3,"Mixed feelings. Good premise, mediocre execution.",14-11-2024 05:02
5366,2455,3,5,A masterpiece. Every chapter left me wanting more.,30-07-2022 15:16
450,1189,1,3,Decent read. Not my favourite but not bad either.,26-12-2023 13:28
4727,476,4,3,It was okay. The hype around this book is a bit overstated.,14-10-2022 15:11
557,928,1,4,A very good read overall. Some chapters were slow but worth it.,11-11-2024 07:47
3217,1428,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,13-06-2024 18:29
5463,2419,1,4,"Good book, though the ending felt a little rushed.",07-12-2024 14:03
3562,387,2,4,Mostly great. The middle section drags a bit.,20-03-2022 17:08
1300,34,1,5,Perfect blend of story and insight. Will read again.,19-06-2024 06:35
4845,2771,5,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,30-11-2024 08:23
2555,1671,1,3,"Mixed feelings. Good premise, mediocre execution.",22-09-2024 15:01
110,560,3,5,The writing is exceptional and the story gripped me from page one.,15-06-2024 22:10
5139,2111,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,20-12-2024 18:18
4143,1291,1,3,It was okay. The hype around this book is a bit overstated.,25-12-2022 12:34
3573,730,3,4,"Good book, though the ending felt a little rushed.",03-12-2022 06:50
5312,733,2,2,Struggled to get through it. The story meanders endlessly.,18-08-2022 12:57
4908,2776,2,4,,02-01-2024 16:37
99,181,1,3,It was okay. The hype around this book is a bit overstated.,10-07-2023 12:12
4416,584,7,5,,14-12-2024 19:42
816,2173,38,4,A very good read overall. Some chapters were slow but worth it.,03-07-2024 18:47
3655,346,39,2,Not for me. The writing style felt very dated.,17-04-2024 17:29
1100,18,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,14-06-2021 21:51
22,1915,1,4,Above average. Would recommend to fans of the genre.,08-09-2024 10:21
3708,631,24,4,"Good book, though the ending felt a little rushed.",28-07-2024 16:53
1782,1863,1,4,"Good book, though the ending felt a little rushed.",09-07-2024 17:35
795,2766,7,4,Liked it. The first half is stronger than the second.,26-10-2020 21:38
766,2050,6,3,Had potential but did not quite deliver on its promise.,14-04-2020 14:32
4373,941,4,5,Exceeded all my expectations. Truly extraordinary.,29-11-2021 08:20
2717,603,40,4,Mostly great. The middle section drags a bit.,28-06-2024 06:00
4266,2693,3,3,Neither great nor terrible. Passes the time.,18-11-2024 18:56
3312,639,77,4,Well-written and engaging. A few plot holes but forgivable.,23-01-2022 20:07
1160,801,7,3,Neither great nor terrible. Passes the time.,25-04-2022 09:34
39,1089,1,4,A very good read overall. Some chapters were slow but worth it.,13-09-2024 14:58
4343,2178,14,3,It was okay. The hype around this book is a bit overstated.,11-10-2024 07:37
67,2787,1,4,"Good book, though the ending felt a little rushed.",12-12-2020 12:12
1715,938,13,3,"Some interesting parts, but overall felt underwhelming.",06-02-2022 12:23
2570,585,1,4,A very good read overall. Some chapters were slow but worth it.,31-12-2024 07:05
1478,1698,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,21-11-2024 16:35
2092,2197,4,4,Mostly great. The middle section drags a bit.,20-12-2022 07:34
669,2233,1,5,Absolutely loved this book — couldn't put it down!,03-11-2021 22:15
4041,1829,5,-1,Struggled to get through it. The story meanders endlessly.,05-08-2022 20:51
4497,1437,4,3,"Mixed feelings. Good premise, mediocre execution.",31-05-2023 08:43
5402,2578,7,3,Average. Had its moments but failed to really engage me.,15-12-2022 19:08
2725,2776,3,3,It was okay. The hype around this book is a bit overstated.,05-04-2024 06:49
5200,332,3,2,Disappointed. Expected much more based on the reviews.,15-09-2024 20:57
3869,2510,6,4,Mostly great. The middle section drags a bit.,04-12-2020 06:57
1514,1221,1,5,I finished this in two sittings. Absolutely riveting.,25-03-2022 20:43
5171,2487,2,4,Well-written and engaging. A few plot holes but forgivable.,28-08-2020 12:34
2393,697,20,5,Brilliant narrative. The characters feel genuinely real.,12-02-2024 07:34
3891,2214,1,3,"Some interesting parts, but overall felt underwhelming.",05-01-2022 07:59
806,1436,2,4,Well-written and engaging. A few plot holes but forgivable.,08-07-2024 08:50
3487,2401,25,4,Above average. Would recommend to fans of the genre.,25-01-2024 12:48
3204,317,6,5,This book changed the way I think. A must-read for everyone.,24-02-2021 14:25
5515,1816,8,3,"Some interesting parts, but overall felt underwhelming.",17-12-2024 19:53
4584,2768,8,4,Above average. Would recommend to fans of the genre.,09-05-2021 19:59
2158,36,26,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,19-10-2021 23:00
2743,474,7,5,Perfect blend of story and insight. Will read again.,26-12-2023 19:22
4091,2325,3,3,Had potential but did not quite deliver on its promise.,05-05-2024 18:23
1774,1775,1,3,Average. Had its moments but failed to really engage me.,05-11-2023 15:07
3322,753,8,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,15-09-2024 13:15
2210,1903,7,4,A very good read overall. Some chapters were slow but worth it.,15-11-2024 18:48
4268,342,32,3,Average. Had its moments but failed to really engage me.,06-03-2024 06:17
5502,2410,3,3,It was okay. The hype around this book is a bit overstated.,28-10-2024 16:43
1640,1018,1,3,It was okay. The hype around this book is a bit overstated.,10-12-2021 22:33
5582,1006,3,4,,31-12-2024 20:17
2869,450,6,2,The plot felt disjointed and the pacing was off throughout.,16-12-2022 20:36
3837,2574,3,3,Average. Had its moments but failed to really engage me.,18-04-2022 03:27
2915,1130,5,4,"Good book, though the ending felt a little rushed.",29-04-2024 06:46
4031,743,1,4,,27-09-2020 19:30
3568,2582,2,2,Would not recommend. Too slow and the payoff was not worth it.,07-10-2023 07:20
456,645,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,10-12-2022 07:12
1451,971,20,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,20-11-2024 17:29
1566,165,18,2,Struggled to get through it. The story meanders endlessly.,30-05-2024 19:55
5392,1493,4,3,"Mixed feelings. Good premise, mediocre execution.",16-09-2022 08:55
2315,1362,1,3,"Mixed feelings. Good premise, mediocre execution.",06-06-2024 12:08
1260,2741,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,28-06-2022 10:42
259,2621,1,3,Decent read. Not my favourite but not bad either.,12-11-2023 08:20
873,2242,38,2,Overrated. I did not enjoy the characters at all.,11-06-2022 18:04
1673,1950,1,2,Disappointed. Expected much more based on the reviews.,13-11-2023 23:57
3996,149,134,3,Average. Had its moments but failed to really engage me.,15-11-2024 12:25
4530,2668,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,15-10-2023 14:19
1022,547,8,4,"Good book, though the ending felt a little rushed.",09-07-2023 19:03
1677,793,2,5,,28-11-2023 09:07
3705,603,4,4,Above average. Would recommend to fans of the genre.,07-09-2024 18:07
1667,1005,6,3,Had potential but did not quite deliver on its promise.,16-10-2024 22:34
2125,2318,99,3,,29-05-2022 19:05
4569,560,1,7,Enjoyed it quite a bit. Solid writing and interesting ideas.,24-09-2024 18:06
4122,2352,3,4,Liked it. The first half is stronger than the second.,10-11-2020 18:51
2402,2173,2,4,,19-12-2024 18:22
2364,2796,2,6,Exceeded all my expectations. Truly extraordinary.,19-09-2023 19:45
3073,2641,2,3,,29-04-2023 08:45
4790,2207,8,4,Liked it. The first half is stronger than the second.,20-06-2024 10:32
2635,563,36,3,Average. Had its moments but failed to really engage me.,05-11-2020 04:58
1152,127,1,4,Above average. Would recommend to fans of the genre.,13-02-2021 20:53
4077,2462,1,5,Exceeded all my expectations. Truly extraordinary.,05-04-2024 08:32
2773,1800,2,2,Not for me. The writing style felt very dated.,10-02-2024 17:57
4008,279,1,3,"Some interesting parts, but overall felt underwhelming.",27-06-2020 07:20
3903,529,16,3,,29-07-2024 09:11
373,2566,1,4,,12-12-2024 07:01
3253,2567,6,2,The plot felt disjointed and the pacing was off throughout.,27-09-2024 20:55
1522,400,3,3,"Mixed feelings. Good premise, mediocre execution.",30-09-2024 03:39
4926,1767,1,4,"Good book, though the ending felt a little rushed.",14-09-2023 17:34
1747,1534,1,3,"Some interesting parts, but overall felt underwhelming.",01-09-2022 19:16
662,2525,7,4,Well-written and engaging. A few plot holes but forgivable.,23-12-2022 08:04
5085,922,2,0,A masterpiece. Every chapter left me wanting more.,13-06-2023 22:19
4783,2332,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,26-11-2023 07:18
5000,1571,4,3,Decent read. Not my favourite but not bad either.,12-12-2023 11:50
5169,129,10,3,Neither great nor terrible. Passes the time.,31-12-2024 19:59
5491,1983,15,4,Well-written and engaging. A few plot holes but forgivable.,28-11-2024 10:35
4211,1370,85,3,"Some interesting parts, but overall felt underwhelming.",30-03-2024 18:48
596,824,1,5,Absolutely loved this book — couldn't put it down!,07-12-2022 11:41
1982,205,1,4,Well-written and engaging. A few plot holes but forgivable.,07-12-2024 08:21
3068,2547,2,5,I finished this in two sittings. Absolutely riveting.,13-05-2022 20:02
844,2643,27,5,The writing is exceptional and the story gripped me from page one.,17-11-2024 19:48
1918,1594,17,4,Above average. Would recommend to fans of the genre.,16-09-2022 17:59
4214,1203,10,3,It was okay. The hype around this book is a bit overstated.,26-02-2023 14:37
2229,1286,3,1,,03-12-2024 07:35
3110,2542,1,3,Had potential but did not quite deliver on its promise.,20-05-2023 10:03
2320,797,1,4,Liked it. The first half is stronger than the second.,18-07-2022 20:01
2352,2492,1,3,Had potential but did not quite deliver on its promise.,27-05-2023 05:46
5399,2770,2,3,Average. Had its moments but failed to really engage me.,23-12-2024 09:45
4145,2229,1,4,Well-written and engaging. A few plot holes but forgivable.,08-07-2022 10:36
3149,2368,1,7,A very good read overall. Some chapters were slow but worth it.,03-01-2024 07:17
